cv_row_index,industry_group_slug,industry_branch_slug
1011,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1012,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1013,bat-dong-san,bat-dong-san-moi-gioi
1014,y-te-duoc,y-te-duoc-y-te
1015,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1016,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1017,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1018,,
1019,van-tai-logistics,van-tai-giao-nhan
1020,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1021,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1022,,
1023,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1024,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1025,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1026,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1027,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1028,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1029,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1030,thiet-ke-kien-truc,thiet-ke-my-thuat
1031,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1032,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1033,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1034,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1035,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1036,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1037,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1038,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1039,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1040,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1041,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1042,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1043,,
1044,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1045,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1046,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1047,,
1048,cntt,cntt-phat-trien-phan-mem
1049,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1050,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1051,xay-dung,xay-dung-ky-su
1052,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1053,cntt,cntt-phan-cung-mang
1054,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1055,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1056,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1057,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1058,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1059,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1060,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1061,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1062,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1063,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1064,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1065,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1066,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1067,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1068,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1069,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1070,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1071,marketing-truyen-thong,marketing-bien-phien-dich
1072,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1073,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1074,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1075,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1076,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1077,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1078,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1079,san-xuat-qa-qc,san-xuat-thuc-pham
1080,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1081,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1082,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1083,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1084,van-tai-logistics,van-tai-giao-nhan
1085,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1086,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1087,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1088,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1089,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1090,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1091,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1092,,
1093,khach-san-nha-hang-du-lich,khach-san-khach-san
1094,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1095,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1096,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
1097,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1098,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1099,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1100,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1101,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1102,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1103,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1104,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1105,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1106,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
1107,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1108,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1109,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1110,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1111,san-xuat-qa-qc,san-xuat-quan-ly
1112,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
1113,,
1114,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1115,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1116,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1117,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1118,,
1119,,
1120,co-khi-che-tao,co-khi-che-tao-co-khi
1121,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1122,,
1123,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1124,marketing-truyen-thong,marketing-bien-phien-dich
1125,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1126,van-tai-logistics,van-tai-giao-nhan
1127,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1128,,
1129,cntt,cntt-phan-cung-mang
1130,,
1131,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1132,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1133,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1134,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1135,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1136,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1137,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1138,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1139,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1140,van-tai-logistics,van-tai-giao-nhan
1141,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1142,van-tai-logistics,van-tai-giao-nhan
1143,co-khi-che-tao,co-khi-che-tao-co-khi
1144,marketing-truyen-thong,marketing-bien-phien-dich
1145,marketing-truyen-thong,marketing-tong-hop
1146,marketing-truyen-thong,marketing-bien-phien-dich
1147,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1148,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1149,xay-dung,xay-dung-ky-su
1150,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1151,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1152,,
1153,van-tai-logistics,van-tai-giao-nhan
1154,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
1155,marketing-truyen-thong,marketing-bien-phien-dich
1156,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
1157,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1158,xay-dung,xay-dung-ky-su
1159,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1160,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1161,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1162,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1163,,
1164,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1165,cntt,cntt-phat-trien-phan-mem
1166,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1167,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1168,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1169,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1170,cntt,cntt-phat-trien-phan-mem
1171,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1172,cntt,cntt-phat-trien-phan-mem
1173,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1174,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1175,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1176,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1177,cntt,cntt-phat-trien-phan-mem
1178,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1179,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1180,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1181,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1182,,
1183,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1184,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1185,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1186,,
1187,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1188,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1189,co-khi-che-tao,co-khi-che-tao-co-khi
1190,,
1191,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1192,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1193,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1194,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1195,,
1196,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1197,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1198,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1199,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1200,van-tai-logistics,van-tai-giao-nhan
1201,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1202,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
1203,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1204,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1205,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1206,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1207,cntt,cntt-phan-cung-mang
1208,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1209,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1210,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1211,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1212,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1213,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1214,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1215,,
1216,san-xuat-qa-qc,san-xuat-thuc-pham
1217,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1218,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1219,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1220,,
1221,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1222,co-khi-che-tao,co-khi-che-tao-co-khi
1223,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1224,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1225,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1226,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1227,marketing-truyen-thong,marketing-bien-phien-dich
1228,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1229,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1230,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1231,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1232,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1233,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1234,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1235,marketing-truyen-thong,marketing-bien-phien-dich
1236,,
1237,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1238,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1239,,
1240,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1241,,
1242,,
1243,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1244,khach-san-nha-hang-du-lich,khach-san-khach-san
1245,,
1246,,
1247,thiet-ke-kien-truc,thiet-ke-my-thuat
1248,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1249,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1250,,
1251,bat-dong-san,bat-dong-san-moi-gioi
1252,van-tai-logistics,van-tai-logistics-kho-van
1253,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1254,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1255,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1256,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1257,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1258,marketing-truyen-thong,marketing-tong-hop
1259,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1260,co-khi-che-tao,co-khi-che-tao-co-khi
1261,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1262,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1263,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
1264,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1265,cntt,cntt-phat-trien-phan-mem
1266,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1267,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1268,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1269,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1270,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1271,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1272,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1273,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1274,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1275,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1276,san-xuat-qa-qc,san-xuat-thuc-pham
1277,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1278,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1279,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1280,van-tai-logistics,van-tai-giao-nhan
1281,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1282,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1283,co-khi-che-tao,co-khi-che-tao-co-khi
1284,,
1285,xay-dung,xay-dung-ky-su
1286,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1287,,
1288,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1289,,
1290,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1291,marketing-truyen-thong,marketing-bien-phien-dich
1292,,
1293,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1294,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1295,,
1296,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1297,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1298,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1299,van-tai-logistics,van-tai-giao-nhan
1300,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1301,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1302,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
1303,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1304,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1305,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1306,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1307,van-tai-logistics,van-tai-giao-nhan
1308,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1309,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1310,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1311,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1312,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1313,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1314,giao-duc-dao-tao,giao-duc-giang-day
1315,co-khi-che-tao,co-khi-che-tao-co-khi
1316,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1317,van-tai-logistics,van-tai-giao-nhan
1318,,
1319,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1320,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1321,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1322,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1323,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1324,,
1325,thiet-ke-kien-truc,thiet-ke-my-thuat
1326,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1327,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1328,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1329,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1330,,
1331,van-tai-logistics,van-tai-giao-nhan
1332,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1333,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1334,,
1335,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1336,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1337,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1338,marketing-truyen-thong,marketing-bien-phien-dich
1339,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1340,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
1341,cntt,cntt-phat-trien-phan-mem
1342,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1343,,
1344,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1345,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1346,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1347,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1348,san-xuat-qa-qc,san-xuat-my-pham
1349,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1350,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1351,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1352,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1353,marketing-truyen-thong,marketing-bien-phien-dich
1354,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1355,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1356,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1357,san-xuat-qa-qc,san-xuat-my-pham
1358,giao-duc-dao-tao,giao-duc-giang-day
1359,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1360,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1361,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1362,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1363,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1364,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
1365,,
1366,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1367,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1368,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1369,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1370,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1371,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1372,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1373,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1374,,
1375,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1376,marketing-truyen-thong,marketing-bien-phien-dich
1377,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1378,,
1379,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1380,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1381,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1382,marketing-truyen-thong,marketing-bien-phien-dich
1383,,
1384,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1385,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1386,y-te-duoc,y-te-duoc-y-te
1387,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1388,san-xuat-qa-qc,san-xuat-det-may
1389,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1390,,
1391,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1392,giao-duc-dao-tao,giao-duc-giang-day
1393,,
1394,,
1395,co-khi-che-tao,co-khi-che-tao-co-khi
1396,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1397,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1398,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1399,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1400,marketing-truyen-thong,marketing-bien-phien-dich
1401,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1402,giao-duc-dao-tao,giao-duc-giang-day
1403,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1404,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1405,,
1406,thiet-ke-kien-truc,thiet-ke-my-thuat
1407,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1408,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1409,,
1410,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1411,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1412,marketing-truyen-thong,marketing-bien-phien-dich
1413,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1414,,
1415,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1416,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1417,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1418,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1419,marketing-truyen-thong,marketing-bien-phien-dich
1420,giao-duc-dao-tao,giao-duc-giang-day
1421,van-tai-logistics,van-tai-giao-nhan
1422,co-khi-che-tao,co-khi-che-tao-co-khi
1423,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1424,co-khi-che-tao,co-khi-che-tao-co-khi
1425,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1426,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1427,van-tai-logistics,van-tai-giao-nhan
1428,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1429,xay-dung,xay-dung-ky-su
1430,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1431,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1432,,
1433,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1434,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1435,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1436,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1437,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1438,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1439,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1440,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1441,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1442,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1443,co-khi-che-tao,co-khi-che-tao-co-khi
1444,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1445,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1446,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1447,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1448,co-khi-che-tao,co-khi-che-tao-co-khi
1449,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1450,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1451,xay-dung,xay-dung-ky-su
1452,,
1453,,
1454,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
1455,marketing-truyen-thong,marketing-bien-phien-dich
1456,van-tai-logistics,van-tai-logistics-kho-van
1457,,
1458,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1459,,
1460,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1461,,
1462,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1463,,
1464,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1465,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
1466,giao-duc-dao-tao,giao-duc-giang-day
1467,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1468,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1469,khach-san-nha-hang-du-lich,khach-san-khach-san
1470,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1471,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1472,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1473,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1474,van-tai-logistics,van-tai-giao-nhan
1475,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1476,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1477,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1478,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1479,marketing-truyen-thong,marketing-tong-hop
1480,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1481,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1482,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1483,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1484,giao-duc-dao-tao,giao-duc-giang-day
1485,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1486,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1487,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1488,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1489,thiet-ke-kien-truc,thiet-ke-my-thuat
1490,,
1491,co-khi-che-tao,co-khi-che-tao-co-khi
1492,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1493,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1494,marketing-truyen-thong,marketing-bien-phien-dich
1495,,
